Patient Id,First Name,Last Name,Client Patient Id,Gender,Age,Date Of Birth,Age DOB Estimated,Client Request Id,Sample Id,Date Received,Date Submitted,Date Verified,Date Published,Date Invalidated,Date Cancelled,Analysis,Result,Method,Instrument,Reportable,Sample Status,Period Criteria - created_at
P22-134471,Patricia,Gilbert,269-97-1802,1,67,2018-05-30 13:41:15.000000,True,594-22-9739,WB22-44210,,,,,,,HIV,,,,True,received,2022-01-23 10:10:02.462213
P22-134476,Theresa,Simmons,419-88-2683,2,36,1970-06-17 23:59:53.000000,False,183-31-9675,WB22-44211,,,,,,,HIV,,,,True,received,2022-01-23 10:10:03.306639
P22-134409,Cynthia,Lopez,496-96-3848,1,59,1996-02-23 13:19:42.000000,True,674-22-9181,BP22-43847,,,,,,,HIV,,,,True,received,2022-01-23 10:09:50.606226
P22-134576,Ariel,Johnson,576-83-3850,3,73,2019-03-04 13:14:01.000000,False,468-45-3669,WB22-44247,,,,,,,HIV,,,,True,received,2022-01-23 10:10:34.861398
P22-134590,Teresa,Martinez,314-12-1366,1,64,1973-05-12 19:12:20.000000,True,425-06-8108,WB22-44251,,,,,,,HIV,,,,True,received,2022-01-23 10:10:37.484909
P22-134606,Anthony,Lyons,316-96-8110,2,52,1991-03-17 14:18:40.000000,False,619-68-3713,BP22-43910,,,,,,,HIV,,,,True,received,2022-01-23 10:10:41.596180
P22-134653,Lisa,Munoz,132-14-0617,1,81,2015-02-27 11:06:06.000000,True,174-40-0921,WB22-44276,,,,,,,HIV,,,,True,received,2022-01-23 10:10:50.744457
P22-134523,Donna,Hill,324-80-2988,1,39,2006-01-25 02:38:41.000000,False,418-25-7649,BP22-43877,,,,,,,HIV,,,,True,received,2022-01-23 10:10:24.713407
P22-134520,Brett,Johnson,682-62-5368,1,42,1995-08-31 17:40:10.000000,True,563-11-0797,WB22-44227,,,,,,,HIV,,,,True,received,2022-01-23 10:10:24.352639
P22-134557,Carrie,Robbins,455-36-2705,2,27,1998-07-03 01:48:23.000000,True,395-12-7770,WB22-44239,,,,,,,HIV,,,,True,received,2022-01-23 10:10:31.323662
P22-134837,Isaiah,Hernandez,228-21-6739,1,28,1973-07-26 04:25:06.000000,False,789-61-7707,BP22-43996,,,,,,,HIV,,,,True,received,2022-01-23 10:11:25.551876
P22-134879,Jessica,Martinez,423-89-9872,3,81,1981-07-14 00:15:33.000000,True,620-20-8517,BP22-44006,,,,,,,HIV,,,,True,received,2022-01-23 10:11:33.797934
P22-134585,John,Mcguire,795-94-5840,1,50,1997-05-12 01:08:56.000000,True,255-20-4004,WB22-44250,,,,,,,HIV,,,,True,received,2022-01-23 10:10:36.588334
P22-134539,Linda,Hernandez,029-83-7722,1,61,2002-05-23 01:35:21.000000,True,792-71-3698,WB22-44232,,,,,,,HIV,,,,True,received,2022-01-23 10:10:27.935578
P22-134578,Stephanie,Parker,305-22-7728,3,68,1973-03-09 20:26:51.000000,True,737-13-9568,BP22-43894,,,,,,,HIV,,,,True,received,2022-01-23 10:10:35.107821
P22-134713,Christine,Gill,484-69-0580,2,77,2001-05-01 02:14:45.000000,False,385-24-9777,WB22-44293,,,,,,,HIV,,,,True,received,2022-01-23 10:11:02.709924
P22-134750,Amy,Henry,098-97-6732,1,33,2012-03-22 04:51:48.000000,True,192-28-8685,WB22-44304,,,,,,,HIV,,,,True,received,2022-01-23 10:11:09.868386
P22-134588,Chad,Sanchez,895-47-2405,3,33,2013-08-13 21:41:44.000000,True,841-37-6030,BP22-43901,,,,,,,HIV,,,,True,received,2022-01-23 10:10:37.250624
P22-134656,Yesenia,Gross,651-34-2116,3,71,2012-01-31 01:42:23.000000,False,077-72-1423,WB22-44277,,,,,,,HIV,,,,True,received,2022-01-23 10:10:51.065164
P22-134728,Kelly,Archer,221-93-6830,2,31,1988-01-14 07:04:03.000000,True,040-94-4830,WB22-44297,,,,,,,HIV,,,,True,received,2022-01-23 10:11:05.766872
P22-134532,Mary,Medina,767-71-6814,1,37,1982-01-02 22:18:42.000000,True,516-80-2550,BP22-43880,,,,,,,HIV,,,,True,received,2022-01-23 10:10:26.471707
P22-134736,Mark,Hernandez,660-61-8950,3,62,2019-09-29 06:10:06.000000,True,393-66-3201,BP22-43958,,,,,,,HIV,,,,True,received,2022-01-23 10:11:08.006322
P22-134613,Karen,Randolph,006-11-4039,3,44,1973-09-12 08:36:34.000000,True,497-32-7472,BP22-43913,,,,,,,HIV,,,,True,received,2022-01-23 10:10:42.571130
P22-134551,Mark,Sanchez,848-20-8370,2,13,1988-10-03 03:22:56.000000,False,660-31-4062,BP22-43889,,,,,,,HIV,,,,True,received,2022-01-23 10:10:30.561688
P22-134649,Anthony,Collins,863-61-9969,3,66,1978-07-28 01:41:26.000000,True,575-87-2449,WB22-44272,,,,,,,HIV,,,,True,received,2022-01-23 10:10:49.592297
P22-134594,Brian,Perez,891-43-1631,1,11,2016-04-13 06:57:14.000000,True,568-64-8453,BP22-43903,,,,,,,HIV,,,,True,received,2022-01-23 10:10:38.627470
P22-134664,Kristen,Hart,619-13-2145,3,28,1989-11-11 02:18:47.000000,True,840-75-7312,BP22-43926,,,,,,,HIV,,,,True,received,2022-01-23 10:10:52.674343
P22-134679,Jerry,Anderson,673-54-4028,3,20,2001-05-09 18:02:58.000000,False,216-40-3388,BP22-43937,,,,,,,HIV,,,,True,received,2022-01-23 10:10:56.322898
P22-134709,Theresa,Austin,154-59-3428,1,5,1987-09-30 06:16:09.000000,False,453-63-8373,WB22-44290,,,,,,,HIV,,,,True,received,2022-01-23 10:11:01.827198
P22-134711,Mary,Anderson,109-68-2650,1,18,1998-12-27 11:26:38.000000,True,320-75-4892,BP22-43949,,,,,,,HIV,,,,True,received,2022-01-23 10:11:02.403870
P22-134537,Marcus,Wallace,431-64-8688,1,67,1999-11-16 14:01:04.000000,False,036-70-1255,BP22-43882,,,,,,,HIV,,,,True,received,2022-01-23 10:10:27.554322
P22-134533,Sara,Martin,058-35-3035,3,16,1977-02-11 11:30:02.000000,False,587-71-7527,WB22-44231,,,,,,,HIV,,,,True,received,2022-01-23 10:10:27.007827
P22-134538,James,Mullins,385-42-2207,1,70,2017-08-19 13:12:43.000000,True,784-07-0559,WB22-44233,,,,,,,HIV,,,,True,received,2022-01-23 10:10:28.246938
P22-134615,Nathan,Coffey,136-24-9385,2,2,2006-09-30 11:57:37.000000,True,626-18-1718,BP22-43914,,,,,,,HIV,,,,True,received,2022-01-23 10:10:42.884055
P22-134629,Tony,Shaw,536-24-1232,1,72,1984-11-13 04:28:32.000000,False,429-75-3686,WB22-44264,,,,,,,HIV,,,,True,received,2022-01-23 10:10:45.853513
P22-134608,Katherine,Scott,177-58-9733,1,83,2008-05-10 11:31:53.000000,True,733-17-6328,WB22-44256,,,,,,,HIV,,,,True,received,2022-01-23 10:10:41.374867
P22-134554,Kathryn,Coleman,864-20-8052,3,23,1987-05-26 16:24:09.000000,False,867-71-1656,BP22-43890,,,,,,,HIV,,,,True,received,2022-01-23 10:10:30.858679
P22-134580,Robert,Murray,876-68-3134,3,25,1973-10-25 00:00:35.000000,False,390-38-5280,BP22-43896,,,,,,,HIV,,,,True,received,2022-01-23 10:10:35.404879
P22-134570,Allison,Bowen,165-23-0434,3,39,1999-05-07 16:37:54.000000,True,426-23-0826,BP22-43893,,,,,,,HIV,,,,True,received,2022-01-23 10:10:34.008095
P22-134672,Carolyn,Johnston,579-99-9828,3,44,1981-04-30 14:27:55.000000,True,220-52-7847,WB22-44280,,,,,,,HIV,,,,True,received,2022-01-23 10:10:54.219049
P22-134762,Molly,Alexander,621-77-9216,3,24,2009-07-30 16:38:16.000000,False,063-46-0662,BP22-43970,,,,,,,HIV,,,,True,received,2022-01-23 10:11:12.127438
P22-134636,Denise,Parker,087-56-3629,3,39,1988-10-12 04:44:09.000000,False,492-48-5424,BP22-43920,,,,,,,HIV,,,,True,received,2022-01-23 10:10:47.077922
P22-134567,Robert,Jacobs,396-45-5323,3,65,1981-02-09 16:27:07.000000,True,875-07-3566,WB22-44242,,,,,,,HIV,,,,True,received,2022-01-23 10:10:33.009395
P22-134624,Jeffrey,Figueroa,303-82-0282,3,88,2008-03-04 13:34:03.000000,True,170-67-6997,BP22-43917,,,,,,,HIV,,,,True,received,2022-01-23 10:10:44.543653
P22-134749,Michelle,Nguyen,105-12-3046,1,57,2021-10-18 21:18:33.000000,False,052-38-7783,BP22-43963,,,,,,,HIV,,,,True,received,2022-01-23 10:11:09.838816
P22-134603,Mary,Allen,645-88-8991,3,5,1995-03-29 18:16:58.000000,False,062-19-2579,WB22-44255,,,,,,,HIV,,,,True,received,2022-01-23 10:10:40.422770
P22-134548,Amanda,Griffin,760-89-4384,2,35,2010-04-22 14:10:09.000000,True,804-36-6895,WB22-44235,,,,,,,HIV,,,,True,received,2022-01-23 10:10:29.755189
P22-134628,Benjamin,Thompson,853-75-5405,2,81,1976-07-19 13:58:25.000000,True,677-68-3518,WB22-44263,,,,,,,HIV,,,,True,received,2022-01-23 10:10:45.696909
P22-134801,Brenda,Williamson,754-68-5099,1,90,2004-09-20 14:52:36.000000,True,524-74-2545,BP22-43984,,,,,,,HIV,,,,True,received,2022-01-23 10:11:18.328258
P22-134704,Andrew,Fry,824-86-8947,1,19,2015-05-13 11:27:02.000000,False,121-42-1590,WB22-44288,,,,,,,HIV,,,,True,received,2022-01-23 10:11:00.762991
P22-134614,John,Jones,149-11-4257,3,28,2019-12-01 11:31:06.000000,True,708-75-9186,WB22-44259,,,,,,,HIV,,,,True,received,2022-01-23 10:10:42.586362
P22-134850,Trevor,Frazier,472-10-5522,2,15,2003-10-06 02:15:31.000000,True,649-47-6081,BP22-44000,,,,,,,HIV,,,,True,received,2022-01-23 10:11:28.348869
P22-134737,Ruben,Gutierrez,898-86-7556,3,3,2010-08-01 07:26:49.000000,False,303-24-2083,WB22-44300,,,,,,,HIV,,,,True,received,2022-01-23 10:11:07.257359
P22-134737,Ruben,Gutierrez,898-86-7556,3,3,2010-08-01 07:26:49.000000,False,303-24-2083,WB22-44301,,,,,,,HIV,,,,True,received,2022-01-23 10:11:07.502730
P22-134652,Gina,Hall,821-92-6849,3,10,2016-09-26 10:45:56.000000,True,875-57-1324,WB22-44275,,,,,,,HIV,,,,True,received,2022-01-23 10:10:50.561370
P22-134798,Joseph,Coleman,820-16-0717,2,30,1991-05-28 23:05:37.000000,True,385-55-9247,WB22-44324,,,,,,,HIV,,,,True,received,2022-01-23 10:11:18.474790
P22-134680,Melanie,Smith,289-96-2008,2,52,1993-05-01 00:46:09.000000,False,224-12-5770,BP22-43935,,,,,,,HIV,,,,True,received,2022-01-23 10:10:55.789644
P22-134868,Brian,Garcia,752-16-8269,3,80,1998-12-08 05:24:02.000000,True,701-15-5955,WB22-44347,,,,,,,HIV,,,,True,received,2022-01-23 10:11:31.132537
P22-134769,Rachel,King,505-91-4259,2,81,2013-02-06 16:51:23.000000,False,727-37-5920,WB22-44310,,,,,,,HIV,,,,True,received,2022-01-23 10:11:13.051286
P22-134720,Shannon,Prince,723-26-5934,2,63,1970-10-11 14:56:26.000000,True,742-21-9126,WB22-44296,,,,,,,HIV,,,,True,received,2022-01-23 10:11:04.961000
P22-134839,Brandon,Villa,267-44-5919,3,7,2016-04-30 05:17:27.000000,False,677-63-7405,WB22-44336,,,,,,,HIV,,,,True,received,2022-01-23 10:11:25.635476
P22-134794,Stephanie,Ward,088-87-6353,2,85,1971-08-27 17:09:13.000000,True,619-51-8254,BP22-43982,,,,,,,HIV,,,,True,received,2022-01-23 10:11:16.648957
P22-134689,Sandra,Johnson,834-85-8602,3,7,2006-02-20 05:17:33.000000,True,730-91-1939,BP22-43942,,,,,,,HIV,,,,True,received,2022-01-23 10:10:57.938043
P22-134797,Bryan,Anthony,485-84-3291,1,8,2021-06-11 01:06:56.000000,False,291-12-2708,WB22-44318,,,,,,,HIV,,,,True,received,2022-01-23 10:11:17.407862
P22-134739,Brittney,Arias,597-36-2761,2,62,2017-07-14 07:59:59.000000,False,638-02-4295,BP22-43956,,,,,,,HIV,,,,True,received,2022-01-23 10:11:07.874226
P22-134813,Stephanie,Williams,514-93-2773,2,73,2006-12-10 07:02:45.000000,True,304-60-5509,BP22-43987,,,,,,,HIV,,,,True,received,2022-01-23 10:11:20.731820
P22-134817,Patricia,Robinson,210-66-8143,3,81,1978-03-19 07:15:27.000000,True,010-08-0477,WB22-44330,,,,,,,HIV,,,,True,received,2022-01-23 10:11:22.299582
P22-134764,Carlos,Ray,469-67-0723,3,19,1971-09-06 13:31:15.000000,False,131-84-0447,WB22-44309,,,,,,,HIV,,,,True,received,2022-01-23 10:11:12.250253
P22-134798,Joseph,Coleman,820-16-0717,2,30,1991-05-28 23:05:37.000000,True,385-55-9247,WB22-44322,,,,,,,HIV,,,,True,received,2022-01-23 10:11:17.729092
P22-134770,Karen,Banks,220-22-3063,3,31,2003-12-10 01:43:08.000000,True,785-71-9814,WB22-44311,,,,,,,HIV,,,,True,received,2022-01-23 10:11:13.381512
P22-134835,David,Young,061-28-7323,2,45,2015-08-21 14:12:37.000000,True,434-42-6624,WB22-44332,,,,,,,HIV,,,,True,received,2022-01-23 10:11:24.833024
P22-134931,Steven,Shepard,327-15-6496,3,76,1981-02-04 06:22:47.000000,False,481-92-4625,BP22-44026,,,,,,,HIV,,,,True,received,2022-01-23 10:11:44.218608
P22-134814,Jeffrey,Hayes,094-19-0382,1,71,1981-05-13 00:25:46.000000,False,018-71-7621,WB22-44327,,,,,,,HIV,,,,True,received,2022-01-23 10:11:20.830970
P22-134822,Stephanie,Vargas,551-90-0336,3,3,1976-08-10 05:20:05.000000,False,491-53-8982,BP22-43992,,,,,,,HIV,,,,True,received,2022-01-23 10:11:22.619777
P22-134838,Richard,Baldwin,647-63-5365,2,84,1984-05-11 20:48:57.000000,False,734-14-9531,BP22-43997,,,,,,,HIV,,,,True,received,2022-01-23 10:11:26.202418
P22-134934,Marisa,Bell,319-05-5775,3,7,1973-09-29 01:00:28.000000,False,221-70-1571,BP22-44027,,,,,,,HIV,,,,True,received,2022-01-23 10:11:44.664809
P22-134811,Lisa,Berg,591-28-4646,1,41,2007-10-26 13:17:42.000000,True,730-94-2583,BP22-43986,,,,,,,HIV,,,,True,received,2022-01-23 10:11:20.209796
P22-134857,David,Lopez,539-27-2134,2,50,2008-12-16 19:19:33.000000,True,392-46-3656,WB22-44343,,,,,,,HIV,,,,True,received,2022-01-23 10:11:29.372765
P22-134905,Chris,Moran,859-17-0339,1,58,2006-09-25 05:52:52.000000,False,859-06-9103,BP22-44013,,,,,,,HIV,,,,True,received,2022-01-23 10:11:38.147975
P22-134811,Lisa,Berg,591-28-4646,1,41,2007-10-26 13:17:42.000000,True,730-94-2583,BP22-43988,,,,,,,HIV,,,,True,received,2022-01-23 10:11:21.083056
P22-135014,Daniel,Brown,201-38-4816,1,40,2011-12-08 18:36:42.000000,True,247-73-1240,BP22-44051,,,,,,,HIV,,,,True,received,2022-01-23 10:11:57.897000
P22-134959,Megan,Johnson,215-49-0321,1,74,1991-05-16 17:53:53.000000,True,697-38-5894,WB22-44376,,,,,,,HIV,,,,True,received,2022-01-23 10:11:49.109355
P22-134958,David,Johnson,785-55-3793,3,68,1993-06-12 04:53:35.000000,False,641-27-6456,WB22-44375,,,,,,,HIV,,,,True,received,2022-01-23 10:11:48.841799
P22-134906,Megan,Harris,775-43-7716,2,36,2018-01-11 09:10:28.000000,False,246-50-2626,WB22-44357,,,,,,,HIV,,,,True,received,2022-01-23 10:11:38.423565
P22-134917,Heather,Nixon,207-67-0867,3,6,1987-02-06 14:33:13.000000,True,837-80-9291,BP22-44020,,,,,,,HIV,,,,True,received,2022-01-23 10:11:41.009038
P22-135313,Amanda,Jones,822-85-4579,3,31,2012-09-23 18:51:06.000000,True,797-67-9085,BP22-44152,,,,,,,HIV,,,,True,received,2022-01-23 10:12:43.044605
P22-135318,Michael,Hill,842-14-1900,3,8,2017-12-08 12:53:56.000000,True,782-90-5467,WB22-44500,,,,,,,HIV,,,,True,received,2022-01-23 10:12:44.011906
P22-134907,Angela,Collins,587-76-8860,2,64,2003-08-15 21:51:47.000000,False,851-07-4086,BP22-44014,,,,,,,HIV,,,,True,received,2022-01-23 10:11:38.301689
P22-134922,David,Friedman,720-34-9522,2,16,1981-07-18 02:35:44.000000,False,845-53-4130,WB22-44363,,,,,,,HIV,,,,True,received,2022-01-23 10:11:42.190691
P22-134986,Tyler,Ramos,786-57-9687,3,83,2017-08-28 18:24:04.000000,True,398-26-6119,WB22-44387,,,,,,,HIV,,,,True,received,2022-01-23 10:11:53.997981
P22-135056,Elizabeth,Jackson,338-88-0552,3,47,1976-04-12 14:09:37.000000,False,055-45-5387,BP22-44073,,,,,,,HIV,,,,True,received,2022-01-23 10:12:04.005578
P22-135098,William,Pope,314-39-7868,3,45,1982-04-21 15:33:49.000000,False,751-46-9194,WB22-44424,,,,,,,HIV,,,,True,received,2022-01-23 10:12:10.663469
P22-134935,James,Hutchinson,423-69-7127,3,28,2020-04-13 19:06:40.000000,False,621-16-2838,WB22-44368,,,,,,,HIV,,,,True,received,2022-01-23 10:11:44.663127
P22-134921,Tammie,Mcintosh,184-38-0343,3,28,2014-02-02 10:25:33.000000,False,359-57-8380,WB22-44362,,,,,,,HIV,,,,True,received,2022-01-23 10:11:42.117497
P22-134880,James,Beasley,638-52-1780,2,44,1980-12-26 00:37:38.000000,True,441-77-0610,BP22-44007,,,,,,,HIV,,,,True,received,2022-01-23 10:11:34.223885
P22-135023,Crystal,Buckley,205-39-5179,2,2,2005-04-24 07:09:10.000000,True,017-61-8588,WB22-44396,,,,,,,HIV,,,,True,received,2022-01-23 10:11:59.299501
P22-135038,Kathryn,Hines,033-65-9579,2,8,2007-12-17 11:50:31.000000,True,441-15-6556,BP22-44061,,,,,,,HIV,,,,True,received,2022-01-23 10:12:01.190923
P22-134966,George,Johnson,323-40-6628,1,56,1984-04-21 18:11:28.000000,True,665-10-3097,BP22-44036,,,,,,,HIV,,,,True,received,2022-01-23 10:11:50.142474
P22-135036,Robert,Wagner,376-57-4688,1,69,1974-09-18 13:06:28.000000,True,088-64-5073,BP22-44060,,,,,,,HIV,,,,True,received,2022-01-23 10:12:01.097249
P22-135078,Joshua,Johnson,410-47-6144,3,35,1979-07-01 22:43:26.000000,False,596-93-3659,WB22-44418,,,,,,,HIV,,,,True,received,2022-01-23 10:12:07.843460
P22-134939,Michele,Fischer,318-26-4791,1,57,2021-10-23 12:16:49.000000,False,172-65-7267,BP22-44029,,,,,,,HIV,,,,True,received,2022-01-23 10:11:45.699482
P22-135278,William,Romero,458-32-8813,2,48,1979-04-19 16:47:08.000000,True,834-09-2840,BP22-44146,,,,,,,HIV,,,,True,received,2022-01-23 10:12:38.292475
P22-135302,Michael,Sullivan,280-69-6343,3,4,2010-07-15 21:02:42.000000,False,167-03-2381,WB22-44493,,,,,,,HIV,,,,True,received,2022-01-23 10:12:41.713087
P22-135066,Sharon,Jones,073-94-5537,3,80,2010-10-02 02:29:42.000000,True,370-21-8557,WB22-44411,,,,,,,HIV,,,,True,received,2022-01-23 10:12:05.767627
P22-134972,Nicole,Gonzalez,594-48-6821,2,46,1988-01-01 17:18:23.000000,False,727-28-7234,BP22-44040,,,,,,,HIV,,,,True,received,2022-01-23 10:11:51.454382
P22-135027,Nathan,Green,788-31-6397,3,46,1976-05-30 20:24:16.000000,True,736-66-0973,WB22-44398,,,,,,,HIV,,,,True,received,2022-01-23 10:11:59.979968
P22-135049,Nicholas,Gilbert,103-84-1874,1,59,1980-10-09 21:44:01.000000,True,403-23-9254,BP22-44068,,,,,,,HIV,,,,True,received,2022-01-23 10:12:02.690608
P22-135019,Keith,Blake,289-10-9568,2,45,1992-08-31 06:09:24.000000,True,525-22-3357,BP22-44057,,,,,,,HIV,,,,True,received,2022-01-23 10:11:58.839161
P22-134994,Kenneth,Ray,489-38-4792,3,15,2010-01-08 17:25:02.000000,True,535-66-4146,BP22-44047,,,,,,,HIV,,,,True,received,2022-01-23 10:11:54.786396
P22-135116,Joseph,Flores,296-61-1484,2,54,2015-02-14 07:12:01.000000,True,292-47-4120,WB22-44433,,,,,,,HIV,,,,True,received,2022-01-23 10:12:13.048649
P22-135126,David,Gutierrez,478-80-4437,2,12,2007-09-03 11:35:22.000000,True,647-89-7740,BP22-44095,,,,,,,HIV,,,,True,received,2022-01-23 10:12:14.781918
P22-135094,Kimberly,Collins,281-31-2970,3,41,2021-12-10 04:26:26.000000,True,222-66-4774,BP22-44084,,,,,,,HIV,,,,True,received,2022-01-23 10:12:09.842312
P22-135069,Antonio,Young,642-57-4026,1,25,1992-04-24 16:21:01.000000,True,309-23-1935,WB22-44413,,,,,,,HIV,,,,True,received,2022-01-23 10:12:06.377342
P22-135190,Mary,Shepherd,712-66-4306,3,45,1970-11-05 15:13:43.000000,False,124-67-9440,WB22-44451,,,,,,,HIV,,,,True,received,2022-01-23 10:12:24.391119
P22-134976,Christopher,Reyes,279-70-4364,3,66,2009-04-21 05:49:04.000000,False,189-06-7830,BP22-44043,,,,,,,HIV,,,,True,received,2022-01-23 10:11:52.312795
P22-134973,Sean,Wagner,586-01-1357,1,80,2014-02-28 04:27:40.000000,True,707-64-6710,BP22-44042,,,,,,,HIV,,,,True,received,2022-01-23 10:11:52.265777
P22-134967,Lauren,Montoya,082-78-4464,1,40,1980-12-23 01:48:50.000000,True,362-41-1644,WB22-44381,,,,,,,HIV,,,,True,received,2022-01-23 10:11:50.720243
P22-134987,Matthew,Jacobs,652-77-2736,2,39,2001-03-17 17:53:22.000000,True,423-67-3403,WB22-44386,,,,,,,HIV,,,,True,received,2022-01-23 10:11:53.962425
P22-135084,Angie,Mitchell,253-05-7298,3,28,1976-12-17 12:17:26.000000,True,547-16-8876,BP22-44080,,,,,,,HIV,,,,True,received,2022-01-23 10:12:08.141772
P22-135180,Ashley,Rodriguez,161-41-5916,3,63,1970-12-21 17:43:06.000000,True,135-22-0836,BP22-44112,,,,,,,HIV,,,,True,received,2022-01-23 10:12:23.013989
P22-135186,Christopher,Meyers,440-35-8777,3,48,2016-10-14 00:00:13.000000,True,137-71-2514,BP22-44114,,,,,,,HIV,,,,True,received,2022-01-23 10:12:23.459811
P22-135029,Billy,Roberts,046-32-9390,3,52,1983-02-21 08:15:17.000000,True,121-89-5923,WB22-44400,,,,,,,HIV,,,,True,received,2022-01-23 10:12:00.364354
P22-135339,Natalie,Ortiz,162-89-0538,3,45,2010-01-09 19:46:47.000000,False,208-06-1864,BP22-44159,,,,,,,HIV,,,,True,received,2022-01-23 10:12:47.080508
P22-135524,Brian,Nguyen,038-13-9986,3,58,2013-10-08 19:48:14.000000,True,160-12-0150,WB22-44579,,,,,,,HIV,,,,True,received,2022-01-23 10:13:27.221907
P22-135014,Daniel,Brown,201-38-4816,1,40,2011-12-08 18:36:42.000000,True,247-73-1240,WB22-44393,,,,,,,HIV,,,,True,received,2022-01-23 10:11:58.268423
P22-135100,Paul,Brown,714-09-0022,3,82,2006-04-05 15:15:16.000000,True,087-46-4892,WB22-44425,,,,,,,HIV,,,,True,received,2022-01-23 10:12:10.820612
P22-135017,Michael,Tran,883-86-9462,3,72,1992-12-04 17:51:56.000000,True,390-60-7052,WB22-44394,,,,,,,HIV,,,,True,received,2022-01-23 10:11:58.804766
P22-135165,Christine,Holder,142-65-9523,3,61,2019-11-23 14:19:57.000000,True,253-48-4324,WB22-44448,,,,,,,HIV,,,,True,received,2022-01-23 10:12:20.621149
P22-135030,Jacqueline,Brown,853-57-2146,3,32,1980-02-09 19:17:42.000000,False,298-60-0370,WB22-44399,,,,,,,HIV,,,,True,received,2022-01-23 10:12:00.326453
P22-135088,Kerry,Garcia,507-53-4881,1,74,2008-07-08 04:16:34.000000,False,216-85-7967,BP22-44083,,,,,,,HIV,,,,True,received,2022-01-23 10:12:09.348775
P22-135254,Jennifer,Reyes,203-57-2072,1,40,1997-04-17 15:41:27.000000,False,374-93-2644,WB22-44476,,,,,,,HIV,,,,True,received,2022-01-23 10:12:34.866841
P22-135134,John,Stone,014-08-5645,3,46,1991-04-17 06:19:37.000000,False,442-40-4253,WB22-44436,,,,,,,HIV,,,,True,received,2022-01-23 10:12:16.370878
P22-135045,Annette,Meyer,542-71-0934,1,46,1980-11-04 07:47:44.000000,False,505-01-3466,WB22-44402,,,,,,,HIV,,,,True,received,2022-01-23 10:12:02.353331
P22-135050,Kimberly,Moreno,030-34-6013,1,30,2004-06-25 07:05:01.000000,False,815-12-3543,BP22-44070,,,,,,,HIV,,,,True,received,2022-01-23 10:12:03.130087
P22-135063,Kelly,Berry,791-80-6895,1,90,1977-04-26 22:35:29.000000,True,191-72-7668,BP22-44076,,,,,,,HIV,,,,True,received,2022-01-23 10:12:05.260096
P22-135232,Bobby,Stafford,573-75-9458,2,77,1972-04-03 13:00:40.000000,False,740-08-8581,WB22-44472,,,,,,,HIV,,,,True,received,2022-01-23 10:12:30.806975
P22-135082,Kenneth,Adkins,672-24-8086,2,82,1974-06-15 09:10:17.000000,True,492-38-3055,BP22-44079,,,,,,,HIV,,,,True,received,2022-01-23 10:12:08.037082
P22-135179,Melissa,Vang,239-97-0738,2,15,2015-10-23 20:06:18.000000,True,135-18-8106,BP22-44110,,,,,,,HIV,,,,True,received,2022-01-23 10:12:22.539325
P22-135120,Kristina,Powell,279-18-0989,1,64,1994-03-26 21:35:35.000000,True,097-96-0916,BP22-44091,,,,,,,HIV,,,,True,received,2022-01-23 10:12:13.621258
P22-135062,John,Martinez,343-23-6966,2,33,2013-08-05 11:33:24.000000,True,622-43-5491,WB22-44408,,,,,,,HIV,,,,True,received,2022-01-23 10:12:04.912925
P22-135050,Kimberly,Moreno,030-34-6013,1,30,2004-06-25 07:05:01.000000,False,815-12-3543,WB22-44405,,,,,,,HIV,,,,True,received,2022-01-23 10:12:03.237842
P22-135481,Thomas,Owens,361-97-3090,3,41,1973-03-09 03:56:02.000000,False,622-80-3068,WB22-44562,,,,,,,HIV,,,,True,received,2022-01-23 10:13:08.322744
P22-135113,Jodi,Murray,860-63-8592,1,9,2008-05-29 23:53:58.000000,True,233-25-8475,BP22-44089,,,,,,,HIV,,,,True,received,2022-01-23 10:12:12.609742
P22-135193,Andrea,Patterson,230-49-9361,3,36,2000-02-02 04:14:04.000000,False,754-75-2526,WB22-44453,,,,,,,HIV,,,,True,received,2022-01-23 10:12:24.659879
P22-135558,Donald,Williams,852-68-3656,1,72,1998-06-26 07:43:26.000000,True,715-18-7591,WB22-44590,,,,,,,HIV,,,,True,received,2022-01-23 10:13:32.118088
